gene_id,gene_name,gene_biotype
ENSG00000234056,LINC00463,lncRNA
ENSG00000226968,LINC00423,lncRNA
ENSG00000224933,LINC01034,lncRNA
ENSG00000237092,LINC01065,lncRNA
ENSG00000233610,LINC00462,lncRNA
ENSG00000232885,GPC5-AS2,lncRNA
ENSG00000261485,PAN3-AS1,lncRNA
ENSG00000226903,LINC00354,lncRNA
ENSG00000230710,LINC00332,lncRNA
ENSG00000234303,CLYBL-AS1,lncRNA
ENSG00000260102,LINC01070,lncRNA
ENSG00000271395,LINC02336,lncRNA
ENSG00000233124,LINC00456,lncRNA
ENSG00000229011,LINC01038,lncRNA
ENSG00000170919,TPT1-AS1,lncRNA
ENSG00000232225,LINC01047,lncRNA
ENSG00000230040,LINC00364,lncRNA
ENSG00000271216,LINC01050,lncRNA
ENSG00000227528,DIAPH3-AS1,lncRNA
ENSG00000261097,LINC00563,lncRNA
ENSG00000236834,LINC00421,lncRNA
ENSG00000230390,LINC01048,lncRNA
ENSG00000229546,LINC00428,lncRNA
ENSG00000225427,LINC00331,lncRNA
ENSG00000238230,LINC00391,lncRNA
ENSG00000226620,LINC00343,lncRNA
ENSG00000229609,LINC01079,lncRNA
ENSG00000260704,LINC00543,lncRNA
ENSG00000229578,LINC00358,lncRNA
ENSG00000228824,MIR4500HG,lncRNA
ENSG00000234787,LINC00458,lncRNA
ENSG00000236036,LINC00445,lncRNA
ENSG00000227564,LINC00376,lncRNA
ENSG00000224511,LINC00365,lncRNA
ENSG00000274317,LINC02334,lncRNA
ENSG00000223685,LINC00571,lncRNA
ENSG00000235903,CPB2-AS1,lncRNA
ENSG00000261498,LINC00566,lncRNA
ENSG00000234772,LINC00412,lncRNA
ENSG00000232162,USP12-AS1,lncRNA
ENSG00000232132,NDFIP2-AS1,lncRNA
ENSG00000227354,RBM26-AS1,lncRNA
ENSG00000227676,LINC01068,lncRNA
ENSG00000281778,LINC00550,lncRNA
ENSG00000280580,LINC02342,lncRNA
ENSG00000229443,LINC00433,lncRNA
ENSG00000224418,STK24-AS1,lncRNA
ENSG00000229111,MED4-AS1,lncRNA
ENSG00000227848,SUCLA2-AS1,lncRNA
ENSG00000261105,LMO7-AS1,lncRNA
ENSG00000176124,DLEU1,lncRNA
ENSG00000205861,PCOTH,lncRNA
ENSG00000237361,TUSC8,lncRNA
ENSG00000233725,NRAD1,lncRNA
ENSG00000226519,LINC00390,lncRNA
ENSG00000234527,PCDH9-AS1,lncRNA
ENSG00000228842,PCDH9-AS2,lncRNA
ENSG00000225263,PCDH9-AS3,lncRNA
ENSG00000215881,LINC02337,lncRNA
ENSG00000227258,SMIM2-AS1,lncRNA
ENSG00000234767,LINC01052,lncRNA
ENSG00000236354,LINC00437,lncRNA
ENSG00000228889,UBAC2-AS1,lncRNA
ENSG00000251015,SLC25A30-AS1,lncRNA
ENSG00000232117,LINC00384,lncRNA
ENSG00000232643,LINC00385,lncRNA
ENSG00000236463,LINC00427,lncRNA
ENSG00000238121,LINC00426,lncRNA
ENSG00000225039,LINC01058,lncRNA
ENSG00000234445,FGF14-AS1,lncRNA
ENSG00000272143,FGF14-AS2,lncRNA
ENSG00000261057,LINC00555,lncRNA
ENSG00000215417,MIR17HG,lncRNA
ENSG00000224743,TEX26-AS1,lncRNA
ENSG00000230403,LINC01066,lncRNA
ENSG00000229483,LINC00362,lncRNA
ENSG00000229558,SACS-AS1,lncRNA
ENSG00000182957,SPATA13,protein_coding
ENSG00000258969,LINC02307,lncRNA
ENSG00000258952,SALRNA1,lncRNA
ENSG00000258791,LINC00520,lncRNA
ENSG00000258920,FOXN3-AS1,lncRNA
ENSG00000258869,LINC02312,lncRNA
ENSG00000276210,LINC00226,lncRNA
ENSG00000259073,FOXN3-AS2,lncRNA
ENSG00000259334,LINC00596,lncRNA
ENSG00000258499,LINC02287,lncRNA
ENSG00000258441,LINC00641,lncRNA
ENSG00000258876,TGFB3-AS1,lncRNA
ENSG00000260792,LINC02280,lncRNA
ENSG00000279636,LINC00216,lncRNA
ENSG00000270816,LINC00221,lncRNA
ENSG00000258897,EGLN3-AS1,lncRNA
ENSG00000258814,LINC02329,lncRNA
ENSG00000253364,COPDA1,lncRNA
ENSG00000258586,LINC02274,lncRNA
ENSG00000258708,SLC25A21-AS1,lncRNA
ENSG00000259091,LINC00517,lncRNA
ENSG00000257845,LINC02294,lncRNA
ENSG00000257612,MIR4307HG,lncRNA
ENSG00000257523,LINC02326,lncRNA
ENSG00000253563,NKX2-1-AS1,lncRNA
ENSG00000226777,FAM30A,lncRNA
ENSG00000258819,LINC02289,lncRNA
ENSG00000258804,LINC01148,lncRNA
ENSG00000258859,LINC02296,lncRNA
ENSG00000258770,LINC02330,lncRNA
ENSG00000187621,TCL6,lncRNA
ENSG00000258451,EGILA,lncRNA
ENSG00000257504,LINC02297,lncRNA
ENSG00000251363,LINC02315,lncRNA
ENSG00000258718,LINC02311,lncRNA
ENSG00000157306,ZFHX2-AS1,lncRNA
ENSG00000259110,LINC02304,lncRNA
ENSG00000258694,LINC02319,lncRNA
ENSG00000259023,LINC00524,lncRNA
ENSG00000258498,DIO3OS,lncRNA
ENSG00000235269,LINC02331,lncRNA
ENSG00000258994,LINC02309,lncRNA
ENSG00000197176,LINC02291,lncRNA
ENSG00000258038,LINC02327,lncRNA
ENSG00000259719,LINC02284,lncRNA
ENSG00000258511,LINC02295,lncRNA
ENSG00000246223,LINC01550,lncRNA
ENSG00000258913,LINC02691,lncRNA
ENSG00000258556,LINC02322,lncRNA
ENSG00000258537,FRMD6-AS2,lncRNA
ENSG00000257126,FOXG1-AS1,lncRNA
ENSG00000186615,KTN1-AS1,lncRNA
ENSG00000259004,LINC02285,lncRNA
ENSG00000235706,DICER1-AS1,lncRNA
ENSG00000258733,LINC02328,lncRNA
ENSG00000258912,LINC02316,lncRNA
ENSG00000258404,LINC02320,lncRNA
ENSG00000258512,LINC00239,lncRNA
ENSG00000258175,LINC02300,lncRNA
ENSG00000258616,LINC02303,lncRNA
ENSG00000258655,ARHGAP5-AS1,lncRNA
ENSG00000259230,LINC02323,lncRNA
ENSG00000214900,LINC01588,lncRNA
ENSG00000258675,LINC02308,lncRNA
ENSG00000276116,FUT8-AS1,lncRNA
ENSG00000258502,LINC02290,lncRNA
ENSG00000258583,LINC01500,lncRNA
ENSG00000259070,LINC00639,lncRNA
ENSG00000258700,LINC00871,lncRNA
ENSG00000257986,LINC02306,lncRNA
ENSG00000186960,LINC01551,lncRNA
ENSG00000257748,LINC02281,lncRNA
ENSG00000257056,LINC02282,lncRNA
ENSG00000257621,PSMA3-AS1,lncRNA
ENSG00000258479,LINC00640,lncRNA
ENSG00000259687,LINC01220,lncRNA
ENSG00000258955,LINC00519,lncRNA
ENSG00000259107,LINC00911,lncRNA
ENSG00000258098,LINC02286,lncRNA
ENSG00000258602,LINC01629,lncRNA
ENSG00000258548,LINC00645,lncRNA
ENSG00000237054,PRMT5-AS1,lncRNA
ENSG00000258487,LINC02277,lncRNA
ENSG00000258689,LINC01269,lncRNA
ENSG00000259129,LINC00648,lncRNA
ENSG00000258584,FAM181A-AS1,lncRNA
ENSG00000259054,LINC02332,lncRNA
ENSG00000258766,DIO2-AS1,lncRNA
ENSG00000258630,LINC02292,lncRNA
ENSG00000258977,LINC01467,lncRNA
ENSG00000247092,SNHG10,lncRNA
ENSG00000258884,LINC02321,lncRNA
ENSG00000258532,LINC02305,lncRNA
ENSG00000258826,LINC01147,lncRNA
ENSG00000215256,DHRS4-AS1,lncRNA
ENSG00000259142,LINC00644,lncRNA
ENSG00000246084,LINC02325,lncRNA
ENSG00000258979,LINC02299,lncRNA
ENSG00000258933,LINC02279,lncRNA
ENSG00000258743,LINC02301,lncRNA
ENSG00000248550,OTX2-AS1,lncRNA
ENSG00000257185,LINC02293,lncRNA
ENSG00000255002,LINC02324,lncRNA
ENSG00000258390,LINC02318,lncRNA
ENSG00000257636,G2E3-AS1,lncRNA
ENSG00000233208,LINC00642,lncRNA
ENSG00000258678,LINC02317,lncRNA
ENSG00000274827,LINC01297,lncRNA
ENSG00000258651,SEC23A-AS1,lncRNA
ENSG00000259082,LINC02314,lncRNA
ENSG00000258474,LINC02313,lncRNA
ENSG00000246548,LINC02288,lncRNA
ENSG00000257585,LINC00609,lncRNA
ENSG00000251533,LINC00605,lncRNA
ENSG00000259717,LINC00677,lncRNA
ENSG00000250548,LINC01303,lncRNA
ENSG00000196273,LINC00523,lncRNA
ENSG00000225746,MEG8,lncRNA
ENSG00000223403,MEG9,lncRNA
ENSG00000214548,MEG3,lncRNA
ENSG00000259104,PTCSC3,lncRNA
ENSG00000258742,LINC02833,lncRNA
ENSG00000258730,ITPK1-AS1,lncRNA
ENSG00000257556,LINC02298,lncRNA
ENSG00000280515,SALRNA2,lncRNA
ENSG00000259307,PLCB2-AS1,lncRNA
ENSG00000281183,NPTN-IT1,lncRNA
ENSG00000281264,SALRNA3,lncRNA
ENSG00000259293,LIPC-AS1,lncRNA
ENSG00000280639,LINC02204,lncRNA
ENSG00000259763,LINC02157,lncRNA
ENSG00000259438,MAPK6-DT,lncRNA
ENSG00000259430,CERS3-AS1,lncRNA
ENSG00000245479,LINC01585,lncRNA
ENSG00000259291,ZNF710-AS1,lncRNA
ENSG00000261304,LINC02252,lncRNA
ENSG00000261480,GOLGA8M,lncRNA
ENSG00000188626,GOLGA8M,protein_coding
ENSG00000259518,LINC01583,lncRNA
ENSG00000259218,LINC00928,lncRNA
ENSG00000259521,INO80-AS1,lncRNA
ENSG00000180953,ST20,lncRNA
ENSG00000259724,LINC01581,lncRNA
ENSG00000280709,LINC02203,protein_coding
ENSG00000284988,LINC02203,lncRNA
ENSG00000259905,PWRN1,lncRNA
ENSG00000260551,PWRN2,lncRNA
ENSG00000259416,LINC02883,lncRNA
ENSG00000255571,MIR9-3HG,lncRNA
ENSG00000258384,RCCD1-AS1,lncRNA
ENSG00000259611,LINC01582,lncRNA
ENSG00000260125,AGBL1-AS1,lncRNA
ENSG00000228740,GABRG3-AS1,lncRNA
ENSG00000261183,SPINT1-AS1,lncRNA
ENSG00000259282,SPATA8-AS1,lncRNA
ENSG00000185594,SPATA8,lncRNA
ENSG00000260232,PWRN4,lncRNA
ENSG00000259448,LINC02352,lncRNA
ENSG00000259281,LINGO1-AS2,lncRNA
ENSG00000259248,USP3-AS1,lncRNA
ENSG00000259666,LINGO1-AS1,lncRNA
ENSG00000183643,C15orf32,lncRNA
ENSG00000259225,LINC02345,lncRNA
ENSG00000236914,LINC01852,lncRNA
ENSG00000189419,SPATA41,lncRNA
ENSG00000259590,LINC02244,lncRNA
ENSG00000260898,ADPGK-AS1,lncRNA
ENSG00000259485,LINC02253,lncRNA
ENSG00000251209,LINC00923,lncRNA
ENSG00000286733,LINC02348,lncRNA
ENSG00000245849,RAD51-AS1,lncRNA
ENSG00000259424,IRAIN,lncRNA
ENSG00000259284,LINC02349,lncRNA
ENSG00000259964,THSD4-AS1,lncRNA
ENSG00000241818,SCG5-AS1,lncRNA
ENSG00000258551,CRAT37,lncRNA
ENSG00000259642,ST20-AS1,lncRNA
ENSG00000278090,LUNAR1,lncRNA
ENSG00000259736,CRTC3-AS1,lncRNA
ENSG00000259473,LINC02205,lncRNA
ENSG00000258476,LINC02207,lncRNA
ENSG00000259482,RORA-AS2,lncRNA
ENSG00000179523,EIF3J-DT,lncRNA
ENSG00000260172,LINC01413,lncRNA
ENSG00000259234,ANKRD34C-AS1,lncRNA
ENSG00000259237,LINC02490,lncRNA
ENSG00000260305,NTRK3-AS1,lncRNA
ENSG00000285866,LINC02852,lncRNA
ENSG00000259527,LINC00052,lncRNA
ENSG00000258647,LINC00930,lncRNA
ENSG00000259572,LINC01491,lncRNA
ENSG00000277987,LINC02351,lncRNA
ENSG00000247982,LINC00926,lncRNA
ENSG00000259361,LINC00927,lncRNA
ENSG00000260477,LINC01584,lncRNA
ENSG00000245750,DRAIC,lncRNA
ENSG00000246877,DNM1P35,lncRNA
ENSG00000259462,CPEB1-AS1,lncRNA
ENSG00000261801,LOXL1-AS1,lncRNA
ENSG00000225362,CT62,lncRNA
ENSG00000249487,LINC01586,lncRNA
ENSG00000224078,SNHG14,lncRNA
ENSG00000206187,LINC02346,lncRNA
ENSG00000248079,DPH6-DT,lncRNA
ENSG00000259245,LINC02853,lncRNA
ENSG00000259459,LINC02568,lncRNA
ENSG00000259150,LINC00929,lncRNA
ENSG00000259577,CERNA1,lncRNA
ENSG00000247556,OIP5-AS1,lncRNA
ENSG00000261064,LINC02256,lncRNA
ENSG00000259685,IDH2-DT,lncRNA
ENSG00000235731,LINC02250,lncRNA
ENSG00000235160,LINC02248,lncRNA
ENSG00000250988,SNHG21,lncRNA
ENSG00000259471,LINC01169,lncRNA
ENSG00000259134,LINC00924,lncRNA
ENSG00000258483,LINC02251,lncRNA
ENSG00000260469,INSYN1-AS1,lncRNA
ENSG00000259783,LINC02259,lncRNA
ENSG00000258710,LINC01193,lncRNA
ENSG00000246863,GPR176-DT,lncRNA
ENSG00000259409,BMF-AS1,lncRNA
ENSG00000258725,PRC1-AS1,lncRNA
ENSG00000214432,VPS33B-DT,lncRNA
ENSG00000175779,LINC02694,lncRNA
ENSG00000259764,PCSK6-AS1,lncRNA
ENSG00000247809,NR2F2-AS1,lncRNA
ENSG00000258754,LINC01579,lncRNA
ENSG00000259240,MIR4713HG,lncRNA
ENSG00000212766,EWSAT1,lncRNA
ENSG00000259343,TMC3-AS1,lncRNA
ENSG00000245534,RORA-AS1,lncRNA
ENSG00000277718,LINC02255,lncRNA
ENSG00000272888,CHASERR,lncRNA
ENSG00000248893,FAM138E,lncRNA
ENSG00000259673,IQCH-AS1,lncRNA
ENSG00000259883,EHD4-AS1,lncRNA
ENSG00000246740,PLA2G4E-AS1,lncRNA
ENSG00000285410,GABPB1-IT1,lncRNA
ENSG00000244879,GABPB1-AS1,lncRNA
ENSG00000259458,MGC15885,lncRNA
ENSG00000259498,TPM1-AS,lncRNA
ENSG00000260339,HEXA-AS1,lncRNA
ENSG00000261423,TMEM202-AS1,lncRNA
ENSG00000225930,LINC02249,lncRNA
ENSG00000261319,LINC02152,lncRNA
ENSG00000261075,LINC01195,lncRNA
ENSG00000261397,LINC01177,lncRNA
ENSG00000256642,LINC00273,lncRNA
ENSG00000261807,LINC02141,lncRNA
ENSG00000260880,HCCAT5,lncRNA
ENSG00000268532,LINC02135,lncRNA
ENSG00000261811,LINC02164,lncRNA
ENSG00000260338,LINC01570,lncRNA
ENSG00000281219,LINC00254,lncRNA
ENSG00000214353,VAC14-AS1,lncRNA
ENSG00000221819,GAS8-AS1,lncRNA
ENSG00000180422,LINC00304,lncRNA
ENSG00000261623,LINC02179,lncRNA
ENSG00000261656,BEAN1-AS1,lncRNA
ENSG00000260468,LINC01290,lncRNA
ENSG00000260969,WWOX-AS1,lncRNA
ENSG00000261856,LINC02186,lncRNA
ENSG00000179219,LINC00311,lncRNA
ENSG00000260439,LMF1-AS1,lncRNA
ENSG00000224310,LINC01567,lncRNA
ENSG00000259954,IL21R-AS1,lncRNA
ENSG00000277142,LINC00235,lncRNA
ENSG00000281005,LINC00921,lncRNA
ENSG00000172460,PRSS30P,transcribed_unitary_pseudogene
ENSG00000260807,CEROX1,lncRNA
ENSG00000196696,PDXDC2P-NPIPB14P,lncRNA
ENSG00000261122,LINC02167,lncRNA
ENSG00000260887,CASC22,lncRNA
ENSG00000260565,ERVK13-1,lncRNA
ENSG00000261373,VPS9D1-AS1,lncRNA
ENSG00000261636,LINC02191,lncRNA
ENSG00000260260,SNHG19,lncRNA
ENSG00000261803,LINC02140,lncRNA
ENSG00000260281,ITFG1-AS1,lncRNA
ENSG00000260186,LINC02137,lncRNA
ENSG00000259841,LINC01566,lncRNA
ENSG00000236481,LINC02195,lncRNA
ENSG00000268804,LINC02132,lncRNA
ENSG00000259947,LINC02124,lncRNA
ENSG00000261154,LINC02131,lncRNA
ENSG00000260026,LINC02189,lncRNA
ENSG00000285869,LINC02858,lncRNA
ENSG00000260264,LINC02194,lncRNA
ENSG00000260034,LCMT1-AS2,lncRNA
ENSG00000261045,LINC02129,lncRNA
ENSG00000268388,FENDRR,lncRNA
ENSG00000261325,LINC02192,lncRNA
ENSG00000205015,LINC02138,lncRNA
ENSG00000261742,LINC00922,lncRNA
ENSG00000261008,LINC01572,lncRNA
ENSG00000261390,MAFTRR,lncRNA
ENSG00000260876,LINC01229,lncRNA
ENSG00000261082,LINC01228,lncRNA
ENSG00000260420,LINC02182,lncRNA
ENSG00000232190,LINC02181,lncRNA
ENSG00000262155,LINC02175,lncRNA
ENSG00000260450,LINC02134,lncRNA
ENSG00000260448,LCMT1-AS1,lncRNA
ENSG00000262686,GLIS2-AS1,lncRNA
ENSG00000261713,SSTR5-AS1,lncRNA
ENSG00000261092,LINC02178,lncRNA
ENSG00000291300,PRSS30P,lncRNA
ENSG00000261703,LINC02168,lncRNA
ENSG00000260135,MMP2-AS1,lncRNA
ENSG00000260340,LINC02176,lncRNA
ENSG00000260009,LINC02130,lncRNA
ENSG00000260852,FBXL19-AS1,lncRNA
ENSG00000259517,LINC02169,lncRNA
ENSG00000261175,LINC02188,lncRNA
ENSG00000268754,LINC01081,lncRNA
ENSG00000269186,LINC01082,lncRNA
ENSG00000260896,ARLNC1,lncRNA
ENSG00000261231,LINC02133,lncRNA
ENSG00000260944,FOXC2-AS1,lncRNA
ENSG00000261359,PYCARD-AS1,lncRNA
ENSG00000261637,LINC02127,lncRNA
ENSG00000261014,LINC02165,lncRNA
ENSG00000262097,LINC02185,lncRNA
ENSG00000260083,MIR762HG,lncRNA
ENSG00000261241,LINC02128,lncRNA
ENSG00000260268,LINC00919,lncRNA
ENSG00000261749,LINC02180,lncRNA
ENSG00000274925,ZKSCAN2-DT,lncRNA
ENSG00000246898,LINC00920,lncRNA
ENSG00000260442,ATP2A1-AS1,lncRNA
ENSG00000168367,LINC00917,lncRNA
ENSG00000283304,LINC02183,lncRNA
ENSG00000249231,CASC16,lncRNA
ENSG00000260057,LINC01571,lncRNA
ENSG00000278214,LINC02139,lncRNA
ENSG00000262454,MIR193BHG,lncRNA
ENSG00000245888,NSMCE1-DT,lncRNA
ENSG00000260528,FAM157C,lncRNA
ENSG00000260630,SNAI3-AS1,lncRNA
ENSG00000205913,SRRM2-AS1,lncRNA
ENSG00000260259,LINC02166,lncRNA
ENSG00000261971,MMP25-AS1,lncRNA
ENSG00000263072,ZNF213-AS1,lncRNA
ENSG00000290394,PKD1P6-NPIPP1,lncRNA
ENSG00000260219,CD2BP2-DT,lncRNA
ENSG00000103472,RRN3P2,lncRNA
ENSG00000250514,LINC02125,lncRNA
ENSG00000259847,LINC02126,lncRNA
ENSG00000245694,CRNDE,lncRNA
ENSG00000261617,LINC02177,lncRNA
ENSG00000261286,ATP2C2-AS1,lncRNA
ENSG00000260737,LINC01227,lncRNA
ENSG00000255198,SNHG9,lncRNA
ENSG00000262468,LINC01569,lncRNA
ENSG00000231439,WASIR2,lncRNA
ENSG00000262185,LINC02861,lncRNA
ENSG00000261348,LINC02136,lncRNA
ENSG00000260886,TAT-AS1,lncRNA
ENSG00000262117,BCAR4,lncRNA
ENSG00000261475,LINC02190,lncRNA
ENSG00000223979,SMCR2,lncRNA
ENSG00000249383,LINC02071,lncRNA
ENSG00000267440,LINC02594,lncRNA
ENSG00000260785,CASC17,lncRNA
ENSG00000226101,LINC02097,lncRNA
ENSG00000279685,MAPT-IT1,lncRNA
ENSG00000225442,MPRIP-AS1,lncRNA
ENSG00000259944,CDRT7,lncRNA
ENSG00000234912,SNHG20,lncRNA
ENSG00000265692,LINC01970,lncRNA
ENSG00000279066,HEXD-IT1,lncRNA
ENSG00000266236,NARF-IT1,lncRNA
ENSG00000232300,FAM215B,lncRNA
ENSG00000227078,LINC02094,lncRNA
ENSG00000272920,hsa-mir-1253,lncRNA
ENSG00000249497,LINC02075,lncRNA
ENSG00000264031,ABHD15-AS1,lncRNA
ENSG00000226629,LINC00974,lncRNA
ENSG00000267065,LINC02080,lncRNA
ENSG00000263069,RNF213-AS1,lncRNA
ENSG00000280279,LINC02887,lncRNA
ENSG00000288235,FAM106C,lncRNA
ENSG00000267365,KCNJ2-AS1,lncRNA
ENSG00000108448,TRIM16L,transcribed_unprocessed_pseudogene
ENSG00000267123,SCAT1,lncRNA
ENSG00000267151,MIR2117HG,lncRNA
ENSG00000263520,LINC02563,lncRNA
ENSG00000264630,PRKCA-AS1,lncRNA
ENSG00000267302,RNFT1-DT,lncRNA
ENSG00000227036,LINC00511,lncRNA
ENSG00000228639,ROCR,lncRNA
ENSG00000234899,SOX9-AS1,lncRNA
ENSG00000267432,DNAH17-AS1,lncRNA
ENSG00000187013,LINC02875,lncRNA
ENSG00000226137,BAIAP2-DT,lncRNA
ENSG00000235397,EPN2-AS1,lncRNA
ENSG00000239552,HOXB-AS2,lncRNA
ENSG00000242207,HOXB-AS4,lncRNA
ENSG00000230148,HOXB-AS1,lncRNA
ENSG00000233101,HOXB-AS3,lncRNA
ENSG00000212719,LINC02693,lncRNA
ENSG00000263787,SKAP1-AS1,lncRNA
ENSG00000265163,CDRT8,lncRNA
ENSG00000179136,LINC00670,lncRNA
ENSG00000267280,TBX2-AS1,lncRNA
ENSG00000265544,AA06,lncRNA
ENSG00000266357,LINC02074,lncRNA
ENSG00000266979,LINC01180,lncRNA
ENSG00000177338,LINC00469,lncRNA
ENSG00000237560,LINC01497,lncRNA
ENSG00000266013,LINC02079,lncRNA
ENSG00000262772,LINC01977,lncRNA
ENSG00000260019,LINC01992,lncRNA
ENSG00000264672,SEPTIN4-AS1,lncRNA
ENSG00000261514,LINC01976,lncRNA
ENSG00000186594,MIR22HG,lncRNA
ENSG00000267750,RUNDC3A-AS1,lncRNA
ENSG00000226364,LINC02089,lncRNA
ENSG00000238212,LINC02096,lncRNA
ENSG00000231749,ABCA9-AS1,lncRNA
ENSG00000267080,ASB16-AS1,lncRNA
ENSG00000267452,LINC02073,lncRNA
ENSG00000227495,KIF1C-AS1,lncRNA
ENSG00000267790,LINC01987,lncRNA
ENSG00000246731,MGC16275,lncRNA
ENSG00000244649,LINC02086,lncRNA
ENSG00000197291,RAMP2-AS1,lncRNA
ENSG00000267535,LINC00868,lncRNA
ENSG00000262188,LINC01978,lncRNA
ENSG00000262585,LINC01979,lncRNA
ENSG00000265313,LINC01476,lncRNA
ENSG00000266402,SNHG25,lncRNA
ENSG00000227517,LINC01483,lncRNA
ENSG00000175061,SNHG29,lncRNA
ENSG00000263609,LINC02002,lncRNA
ENSG00000178130,FAM27E5,lncRNA
ENSG00000227543,SPAG5-AS1,lncRNA
ENSG00000263317,LINC01982,lncRNA
ENSG00000177369,FLJ40194,lncRNA
ENSG00000261156,LINC01989,lncRNA
ENSG00000264954,PRR29-AS1,lncRNA
ENSG00000264026,LINC02003,lncRNA
ENSG00000272975,MYHAS,lncRNA
ENSG00000198496,NBR2,lncRNA
ENSG00000265148,TSPOAP1-AS1,lncRNA
ENSG00000267259,ERVE-1,lncRNA
ENSG00000273172,LINC02091,lncRNA
ENSG00000267659,LINC01482,lncRNA
ENSG00000264589,MAPT-AS1,lncRNA
ENSG00000213373,LINC00671,lncRNA
ENSG00000229980,TOB1-AS1,lncRNA
ENSG00000263412,NFE2L1-DT,lncRNA
ENSG00000267603,LINC01028,lncRNA
ENSG00000227274,MYOCD-AS1,lncRNA
ENSG00000267719,LINC02078,lncRNA
ENSG00000261863,LINC01996,lncRNA
ENSG00000234634,LINC02093,lncRNA
ENSG00000265096,C1QTNF1-AS1,lncRNA
ENSG00000262099,DHX33-DT,lncRNA
ENSG00000188825,LINC00910,lncRNA
ENSG00000265000,MARCHF10-DT,lncRNA
ENSG00000267321,SNHG30,lncRNA
ENSG00000267104,TBC1D3P1-DHX40P1,lncRNA
ENSG00000263718,SEPTIN9-DT,lncRNA
ENSG00000256124,LINC01152,lncRNA
ENSG00000236618,PITPNA-AS1,lncRNA
ENSG00000267496,FAM215A,lncRNA
ENSG00000230969,LINC02090,lncRNA
ENSG00000234327,ZNF232-AS1,lncRNA
ENSG00000264569,DCXR-DT,lncRNA
ENSG00000237328,RAI1-AS1,lncRNA
ENSG00000226746,SMCR5,lncRNA
ENSG00000265666,RARA-AS1,lncRNA
ENSG00000220161,LINC02076,lncRNA
ENSG00000291110,TRIM16L,lncRNA
ENSG00000273018,FAM106A,lncRNA
ENSG00000214401,KANSL1-AS1,lncRNA
ENSG00000251179,TMEM92-AS1,lncRNA
ENSG00000233098,CCDC144NL-AS1,lncRNA
ENSG00000267532,MIR497HG,lncRNA
ENSG00000215769,ARHGAP27P1-BPTFP1-KPNA2P3,lncRNA
ENSG00000267772,LINC01999,lncRNA
ENSG00000263312,LINC01975,lncRNA
ENSG00000234721,LINC02092,lncRNA
ENSG00000263400,TMEM220-AS1,lncRNA
ENSG00000234494,SP2-AS1,lncRNA
ENSG00000204283,LINC01973,lncRNA
ENSG00000204277,LINC01993,lncRNA
ENSG00000266445,NARF-AS1,lncRNA
ENSG00000246640,PICART1,lncRNA
ENSG00000185168,LINC00482,lncRNA
ENSG00000185332,TMEM105,lncRNA
ENSG00000278200,LINC01971,lncRNA
ENSG00000227685,LINC02088,lncRNA
ENSG00000277268,LHX1-DT,lncRNA
ENSG00000178977,LINC00324,lncRNA
ENSG00000276399,FLJ36000,lncRNA
ENSG00000236819,LINC01563,lncRNA
ENSG00000267128,RNF157-AS1,lncRNA
ENSG00000163597,SNHG16,lncRNA
ENSG00000250107,CACNA1G-AS1,lncRNA
ENSG00000233002,TBC1D26-AS1,lncRNA
ENSG00000237057,LINC02087,lncRNA
ENSG00000267278,MAP3K14-AS1,lncRNA
ENSG00000263586,HID1-AS1,lncRNA
ENSG00000265514,LINC01892,lncRNA
ENSG00000267425,LINC01928,lncRNA
ENSG00000263862,LINC01543,lncRNA
ENSG00000264707,L3MBTL4-AS1,lncRNA
ENSG00000267225,WDR7-OT1,lncRNA
ENSG00000265555,LINC01903,lncRNA
ENSG00000267726,LINC02565,lncRNA
ENSG00000261194,LINC01898,lncRNA
ENSG00000266278,LINC01910,lncRNA
ENSG00000261715,LINC01477,lncRNA
ENSG00000264232,LINC01916,lncRNA
ENSG00000259779,LINC01922,lncRNA
ENSG00000267028,TCF4-AS1,lncRNA
ENSG00000267209,LINC01897,lncRNA
ENSG00000267414,SETBP1-DT,lncRNA
ENSG00000261126,RBFADN,lncRNA
ENSG00000259837,LINC01904,lncRNA
ENSG00000265786,LINC01906,lncRNA
ENSG00000267165,CHMP1B-AS1,lncRNA
ENSG00000263724,DLGAP1-AS3,lncRNA
ENSG00000177337,DLGAP1-AS1,lncRNA
ENSG00000262001,DLGAP1-AS2,lncRNA
ENSG00000275763,ZNF516-DT,lncRNA
ENSG00000267097,SLC14A2-AS1,lncRNA
ENSG00000265888,DSCAS,lncRNA
ENSG00000266952,LINC01538,lncRNA
ENSG00000267270,PARD6G-AS1,lncRNA
ENSG00000260440,LINC01544,lncRNA
ENSG00000267325,LINC01415,lncRNA
ENSG00000260302,LINC01882,lncRNA
ENSG00000264745,TTC39C-AS1,lncRNA
ENSG00000266554,LINC01443,lncRNA
ENSG00000264301,LINC01444,lncRNA
ENSG00000258609,LINC-ROR,lncRNA
ENSG00000263417,GTSCR1,lncRNA
ENSG00000265142,MIR133A1HG,lncRNA
ENSG00000267586,LINC00907,lncRNA
ENSG00000132204,LINC00470,lncRNA
ENSG00000267313,KC6,lncRNA
ENSG00000260913,LINC01254,lncRNA
ENSG00000285594,LINC02856,lncRNA
ENSG00000176912,TYMSOS,lncRNA
ENSG00000260676,LINC01541,lncRNA
ENSG00000264265,LINC01925,lncRNA
ENSG00000265485,LINC01915,lncRNA
ENSG00000261738,MIR3976HG,lncRNA
